201, 3126, -0.200,  0.400,  115.359, -220.419, 129, 129, -52.529, -4.304, -2.884
202, 3136, -0.200,  0.400,  120.869, -205.501, 131, 131, -42.315, -4.184, -2.948
203, 3146, -0.200,  0.400,  108.297, -152.506, 132, 132, -22.104, -3.343, -2.987
204, 3156, -0.200,  0.400,  77.963, -133.822, 133, 133, -27.929, -2.715, -3.025
205, 3166, -0.200,  0.400,  65.794, -82.843, 134, 134, -8.524, -1.905, -3.051
206, 3176, -0.200,  0.400,  40.638, -68.759, 135, 135, -14.060, -1.402, -3.076
207, 3186, -0.200,  0.400,  28.504, -23.975, 135, 135,  2.264, -0.672, -3.076
208, 3196, -0.200,  0.400,  36.911, -8.359, 136, 136,  14.276, -0.580, -3.089
209, 3206, -0.200,  0.400,  12.870,  13.012, 136, 136,  12.941,  0.001, -3.076
210, 3216, -0.200,  0.400,  4.487,  22.234, 136, 136,  13.360,  0.227, -3.076
211, 3226, -0.200,  0.400, -25.408,  44.929, 135, 135,  9.760,  0.901, -3.051
212, 3236, -0.200,  0.400, -8.859,  54.276, 135, 135,  22.708,  0.809, -3.038
213, 3246, -0.200,  0.400, -3.089,  81.459, 135, 135,  39.185,  1.083, -3.012
214, 3256, -0.200,  0.400, -18.774,  94.555, 135, 135,  37.890,  1.452, -3.000
215, 3266, -0.200,  0.400, -6.546,  100.714, 135, 135,  47.084,  1.375, -2.974
216, 3276, -0.200,  0.400, -19.979,  129.388, 134, 134,  54.704,  1.914, -2.935
217, 3286, -0.200,  0.400, -6.966,  107.678, 134, 134,  50.356,  1.469, -2.923
218, 3296, -0.200,  0.400, -18.356,  115.194, 134, 134,  48.419,  1.712, -2.884
219, 3306, -0.200,  0.400, -6.400,  136.029, 134, 134,  64.814,  1.826, -2.858
220, 3316, -0.200,  0.400, -19.928,  133.707, 133, 133,  56.889,  1.969, -2.833
221, 3326, -0.200,  0.400, -6.948,  157.570, 133, 133,  75.310,  2.109, -2.794
222, 3336, -0.200,  0.400, -18.350,  135.794, 133, 133,  58.721,  1.976, -2.769
223, 3346, -0.200,  0.400, -6.398,  150.085, 133, 133,  71.843,  2.006, -2.743
224, 3356, -0.200,  0.400, -15.132,  182.944, 132, 132,  83.906,  2.539, -2.692
225, 3366, -0.200,  0.400, -5.276,  177.941, 132, 132,  86.332,  2.348, -2.653
226, 3376, -0.200,  0.400, -16.174,  198.081, 132, 132,  90.953,  2.746, -2.615
227, 3386, -0.200,  0.400, -5.639,  177.192, 132, 132,  85.776,  2.343, -2.589
228, 3396, -0.200,  0.400, -21.629,  185.506, 132, 132,  81.938,  2.655, -2.551
229, 3406, -0.200,  0.400, -7.541,  185.708, 132, 132,  89.083,  2.477, -2.512
